obs,year,month,day,date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,s.s.temp.,buoy_label
18580,1995,9,29,1995-09-29,0.02,-155.0,-6.8,-0.3,80.5,24.91,25.31,2
18581,1995,9,30,1995-09-30,0.03,-155.0,-5.7,0.3,89.4,25.1,24.93,2
18582,1995,10,1,1995-10-01,0.02,-155.0,-6.2,1.0,86.3,25.3,24.92,2
18583,1995,10,2,1995-10-02,0.03,-155.0,-5.2,-2.5,81.3,25.22,25.23,2
18584,1995,10,3,1995-10-03,0.02,-155.0,-5.8,-1.8,80.1,25.33,25.56,2
18585,1995,10,4,1995-10-04,0.03,-155.01,-5.8,1.3,83.2,25.8,25.8,2
18586,1995,10,5,1995-10-05,0.01,-155.0,-6.9,-0.6,84.7,25.88,25.77,2
18587,1995,10,6,1995-10-06,0.03,-155.01,-5.4,-1.6,84.3,25.64,25.92,2
18588,1995,10,7,1995-10-07,0.03,-155.0,-6.1,-0.5,82.8,25.76,26.08,2
18589,1995,10,8,1995-10-08,0.01,-155.0,-7.6,-0.2,82.0,25.68,26.11,2
18590,1995,10,9,1995-10-09,0.02,-155.01,-7.5,-0.9,78.2,25.49,25.9,2
18591,1995,10,10,1995-10-10,0.01,-155.0,-6.7,-1.8,80.5,25.26,25.74,2
18592,1995,10,11,1995-10-11,0.01,-155.01,-5.4,-1.6,81.3,24.99,25.35,2
18593,1995,10,12,1995-10-12,0.01,-155.01,-6.0,1.2,83.6,24.87,25.07,2
18594,1995,10,13,1995-10-13,0.01,-155.02,-5.0,0.2,87.4,24.95,25.05,2
18595,1995,10,14,1995-10-14,0.01,-155.02,-6.0,-1.5,85.1,25.37,25.18,2
18596,1995,10,15,1995-10-15,0.01,-155.02,-7.4,-1.9,78.9,25.41,25.21,2
18597,1995,10,16,1995-10-16,0.01,-155.02,-7.3,-0.7,80.9,25.61,25.67,2
18598,1995,10,17,1995-10-17,0.02,-155.01,-7.3,0.3,83.6,25.37,25.6,2
18599,1995,10,18,1995-10-18,0.02,-155.02,-5.5,-0.8,87.4,25.22,25.41,2
18600,1995,10,19,1995-10-19,0.02,-155.01,-7.0,-1.5,85.5,25.18,25.22,2
18601,1995,10,20,1995-10-20,0.02,-155.01,-6.4,0.0,78.9,24.95,25.18,2
18602,1995,10,21,1995-10-21,0.02,-155.01,-5.6,-1.2,77.8,25.1,25.02,2
18603,1995,10,22,1995-10-22,0.02,-155.01,-7.6,-0.2,73.5,25.22,25.33,2
18604,1995,10,23,1995-10-23,0.03,-155.01,-7.4,-0.1,75.1,25.53,25.32,2
18605,1995,10,24,1995-10-24,0.02,-155.01,-3.8,-1.5,82.4,25.26,25.48,2
18606,1995,10,25,1995-10-25,0.02,-155.0,-4.6,0.1,83.2,25.41,25.94,2
18607,1995,10,26,1995-10-26,0.01,-155.01,-6.1,-0.5,81.3,25.64,25.84,2
18608,1995,10,27,1995-10-27,0.02,-155.0,-6.4,-1.5,77.4,25.33,25.73,2
18609,1995,10,28,1995-10-28,0.01,-155.0,-5.8,-1.5,76.6,25.33,25.68,2
18610,1995,10,29,1995-10-29,0.02,-155.0,-5.7,0.5,82.0,25.41,25.91,2
18611,1995,10,30,1995-10-30,0.01,-155.0,-6.7,0.4,78.5,25.61,26.24,2
18612,1995,10,31,1995-10-31,0.0,-155.0,-7.6,-0.2,78.2,25.68,26.25,2
18613,1995,11,1,1995-11-01,0.01,-155.0,-7.1,-0.7,78.5,25.72,26.32,2
18614,1995,11,2,1995-11-02,0.02,-155.01,-6.7,-0.6,81.6,25.72,26.3,2
18615,1995,11,3,1995-11-03,0.02,-155.0,-7.5,-0.9,81.6,25.53,25.85,2
18616,1995,11,4,1995-11-04,0.02,-155.0,-5.9,-1.1,80.9,25.37,25.79,2
18617,1995,11,5,1995-11-05,0.02,-155.01,-4.2,-1.0,79.7,25.41,25.78,2
18618,1995,11,6,1995-11-06,0.01,-155.0,-5.4,-1.2,79.3,25.26,25.64,2
18619,1995,11,7,1995-11-07,0.01,-155.0,-5.8,-1.4,79.3,25.06,25.55,2
18620,1995,11,8,1995-11-08,0.02,-155.01,-6.6,-1.2,77.8,24.91,25.34,2
18621,1995,11,9,1995-11-09,0.01,-155.0,-8.6,-1.7,79.3,25.1,25.24,2
18622,1995,11,10,1995-11-10,0.02,-155.01,-8.5,-0.7,80.1,25.22,25.18,2
18623,1995,11,11,1995-11-11,0.01,-155.01,-5.9,-0.9,84.7,24.95,25.2,2
18624,1995,11,12,1995-11-12,0.01,-155.0,-6.1,-1.1,84.3,24.91,25.16,2
18625,1995,11,13,1995-11-13,0.01,-155.01,-6.2,-0.4,84.3,24.79,25.06,2
18626,1995,11,14,1995-11-14,0.01,-155.01,-7.4,-0.3,84.0,24.91,24.77,2
18627,1995,11,15,1995-11-15,0.01,-155.01,-5.8,-0.3,88.6,25.18,24.83,2
18628,1995,11,16,1995-11-16,0.02,-155.01,-7.4,-2.7,82.0,25.53,25.25,2
18629,1995,11,17,1995-11-17,0.01,-155.02,-7.9,-2.0,80.1,25.45,25.31,2
18630,1995,11,18,1995-11-18,0.01,-155.02,-7.1,-1.1,76.2,25.37,25.44,2
18631,1995,11,19,1995-11-19,0.01,-155.02,-6.3,-1.9,75.5,25.33,25.8,2
18632,1995,11,20,1995-11-20,0.01,-155.01,-7.8,-1.8,75.1,25.45,25.94,2
18633,1995,11,21,1995-11-21,0.02,-155.01,-7.5,-1.1,75.8,25.45,25.92,2
18634,1995,11,22,1995-11-22,0.02,-155.0,-8.0,-1.8,77.0,25.45,25.89,2
18635,1995,11,23,1995-11-23,0.01,-155.01,-8.4,-1.5,76.2,25.45,25.77,2
18636,1995,11,24,1995-11-24,0.02,-155.0,-7.0,-1.5,78.9,25.18,25.48,2
18637,1995,11,25,1995-11-25,0.02,-155.0,-6.4,-1.6,77.8,25.18,25.22,2
18638,1995,11,26,1995-11-26,0.02,-155.0,-6.9,-0.9,79.3,25.3,25.21,2
18639,1995,11,27,1995-11-27,0.02,-155.0,-7.0,-1.4,80.1,25.45,25.23,2
18640,1995,11,28,1995-11-28,0.03,-155.0,-5.9,-0.7,82.4,25.3,25.29,2
18641,1995,11,29,1995-11-29,0.03,-155.01,-5.8,-0.3,79.3,25.37,25.54,2
18642,1995,11,30,1995-11-30,0.02,-155.0,-6.3,-0.6,78.2,25.37,25.69,2
18643,1995,12,1,1995-12-01,0.03,-155.0,-5.4,-1.6,78.5,25.41,25.97,2
18644,1995,12,2,1995-12-02,0.02,-155.0,-6.3,-1.9,78.2,25.49,26.16,2
18645,1995,12,3,1995-12-03,0.02,-155.01,-7.6,-1.5,79.3,25.64,26.22,2
18646,1995,12,4,1995-12-04,0.02,-155.0,-9.6,-0.1,78.2,25.49,26.1,2
18647,1995,12,5,1995-12-05,0.01,-155.0,-7.9,-1.2,80.1,25.06,25.85,2
18648,1995,12,6,1995-12-06,0.02,-155.01,-6.7,-1.0,81.3,24.71,25.53,2
18649,1995,12,7,1995-12-07,0.01,-155.01,-6.8,-1.2,84.0,24.6,25.2,2
18650,1995,12,8,1995-12-08,0.01,-155.02,-7.3,-1.9,84.3,24.44,24.67,2
18651,1995,12,9,1995-12-09,0.01,-155.01,-6.8,-0.3,83.6,24.4,24.35,2
18652,1995,12,10,1995-12-10,0.01,-155.01,-6.5,-0.8,84.0,24.48,24.2,2
18653,1995,12,11,1995-12-11,0.01,-155.02,-7.5,-0.9,82.4,24.29,24.13,2
18654,1995,12,12,1995-12-12,0.02,-155.02,-5.5,-0.6,85.1,23.98,24.04,2
18655,1995,12,13,1995-12-13,0.01,-155.02,-5.6,-1.4,82.8,23.98,24.07,2
18656,1995,12,14,1995-12-14,0.02,-155.01,-5.3,-0.8,84.0,24.02,23.99,2
18657,1995,12,15,1995-12-15,0.02,-155.01,-6.2,-0.2,85.1,24.29,24.04,2
18658,1995,12,16,1995-12-16,0.02,-155.0,-4.8,-1.1,90.1,24.29,24.16,2
18659,1995,12,17,1995-12-17,0.02,-155.01,-6.4,1.0,87.4,24.4,24.27,2
18660,1995,12,18,1995-12-18,0.03,-155.01,-4.5,-0.8,84.7,24.37,24.43,2
18661,1995,12,19,1995-12-19,0.02,-155.01,-5.1,-2.1,83.6,24.64,24.6,2
18662,1995,12,20,1995-12-20,0.02,-155.01,-7.2,-1.5,84.3,24.83,24.78,2
18663,1995,12,21,1995-12-21,0.02,-155.01,-6.9,-0.9,83.2,24.95,24.96,2
18664,1995,12,22,1995-12-22,0.01,-155.02,-7.4,-0.3,81.3,24.99,25.29,2
18665,1995,12,23,1995-12-23,0.02,-155.02,-7.3,-0.7,81.3,24.91,25.16,2
18666,1995,12,24,1995-12-24,0.02,-155.01,-7.7,0.4,80.5,24.83,24.99,2
18667,1995,12,25,1995-12-25,0.0,-155.0,-6.4,-1.2,82.0,24.91,24.89,2
18668,1995,12,26,1995-12-26,0.02,-155.0,-7.4,-1.3,82.0,24.91,24.86,2
18669,1995,12,27,1995-12-27,0.02,-155.0,,,,,,2
18670,1995,12,28,1995-12-28,0.0,-154.98,,,,24.63,24.83,2
18671,1995,12,29,1995-12-29,0.0,-154.98,-7.1,1.7,81.9,24.83,24.86,2
18672,1995,12,30,1995-12-30,0.0,-154.97,-6.5,0.6,83.1,24.83,24.93,2
18673,1995,12,31,1995-12-31,0.01,-154.99,-5.9,3.0,82.7,24.83,24.98,2
18674,1996,1,1,1996-01-01,0.0,-154.98,-6.3,0.6,81.1,24.75,24.92,2
18675,1996,1,2,1996-01-02,0.0,-154.99,-5.3,-0.6,81.1,24.59,24.94,2
18676,1996,1,3,1996-01-03,0.0,-154.98,-4.7,2.8,83.5,24.94,24.96,2
18677,1996,1,4,1996-01-04,0.0,-154.99,-5.6,2.3,84.7,24.91,25.0,2
18678,1996,1,5,1996-01-05,0.0,-154.98,-7.4,-1.3,80.4,24.91,24.97,2
18679,1996,1,6,1996-01-06,0.0,-154.98,-7.6,-1.1,82.7,24.91,24.94,2
18680,1996,1,7,1996-01-07,0.0,-154.98,-8.4,-0.1,83.9,25.02,24.95,2
18681,1996,1,8,1996-01-08,0.0,-154.99,-8.6,-0.1,84.3,24.91,24.89,2
18682,1996,1,9,1996-01-09,0.0,-154.98,-8.6,1.0,83.5,24.83,24.78,2
18683,1996,1,10,1996-01-10,0.0,-154.99,,,,24.83,24.79,2
18684,1996,1,11,1996-01-11,0.0,-154.99,-8.6,0.1,83.5,24.79,24.82,2
18685,1996,1,12,1996-01-12,0.0,-154.99,-8.9,-0.4,83.9,,,2
18686,1996,1,13,1996-01-13,-0.01,-154.99,-8.5,-0.9,85.5,24.67,24.75,2
18687,1996,1,14,1996-01-14,-0.01,-154.99,-8.3,-0.7,85.1,24.55,24.55,2
18688,1996,1,15,1996-01-15,-0.01,-155.0,-6.7,0.6,86.3,24.36,24.55,2
18689,1996,1,16,1996-01-16,-0.01,-155.0,-4.1,0.9,85.9,24.32,24.87,2
18690,1996,1,17,1996-01-17,0.0,-155.0,-3.5,-2.0,83.5,24.63,25.38,2
18691,1996,1,18,1996-01-18,-0.01,-154.99,-5.9,-2.0,86.7,24.63,24.96,2
18692,1996,1,19,1996-01-19,0.0,-155.0,-8.0,0.0,89.0,24.83,24.84,2
18693,1996,1,20,1996-01-20,0.0,-155.0,-8.6,-0.3,88.2,24.87,24.72,2
18694,1996,1,21,1996-01-21,0.0,-155.0,-8.4,0.1,87.5,24.94,24.73,2
18695,1996,1,22,1996-01-22,0.0,-154.99,-8.0,0.2,86.7,24.83,24.62,2
18696,1996,1,23,1996-01-23,0.0,-154.98,-5.9,1.6,87.5,24.91,24.77,2
18697,1996,1,24,1996-01-24,0.0,-154.99,-6.6,0.2,88.2,25.02,25.01,2
18698,1996,1,25,1996-01-25,0.0,-154.99,-8.1,0.9,87.1,25.22,25.05,2
18699,1996,1,26,1996-01-26,0.0,-154.99,-8.6,1.0,87.1,25.26,25.03,2
18700,1996,1,27,1996-01-27,0.0,-154.98,-7.6,1.0,86.7,25.22,25.15,2
18701,1996,1,28,1996-01-28,0.0,-154.98,-6.4,0.2,85.1,25.1,25.23,2
18702,1996,1,29,1996-01-29,0.0,-154.98,-6.0,-0.1,83.9,25.02,25.4,2
18703,1996,1,30,1996-01-30,0.0,-155.0,-5.9,-0.5,85.1,25.02,25.45,2
18704,1996,1,31,1996-01-31,-0.01,-154.99,-6.9,0.3,83.5,25.1,25.38,2
18705,1996,2,1,1996-02-01,-0.01,-154.98,-6.2,-0.2,83.1,25.22,25.35,2
18706,1996,2,2,1996-02-02,-0.01,-154.98,-7.8,-1.6,82.3,25.38,25.36,2
18707,1996,2,3,1996-02-03,0.0,-154.98,,,,,,2
18708,1996,2,4,1996-02-04,0.0,-154.99,-8.5,-0.9,84.3,25.22,25.3,2
18709,1996,2,5,1996-02-05,0.0,-154.97,-9.3,-1.0,83.5,25.3,25.21,2
18710,1996,2,6,1996-02-06,-0.01,-154.98,-9.0,0.2,82.3,25.18,25.14,2
18711,1996,2,7,1996-02-07,0.0,-154.98,-8.0,0.2,81.5,25.02,25.17,2
18712,1996,2,8,1996-02-08,0.0,-154.99,-6.9,0.3,84.3,24.94,25.11,2
18713,1996,2,9,1996-02-09,0.0,-154.99,-7.1,0.5,85.1,25.14,25.1,2
18714,1996,2,10,1996-02-10,0.01,-154.98,-6.8,1.5,87.5,25.1,25.13,2
18715,1996,2,11,1996-02-11,0.01,-154.98,-5.6,0.3,89.0,25.22,25.37,2
18716,1996,2,12,1996-02-12,0.0,-154.99,-6.9,-0.6,86.3,25.18,25.44,2
18717,1996,2,13,1996-02-13,0.0,-154.98,-7.6,-1.1,83.9,25.1,25.33,2
18718,1996,2,14,1996-02-14,0.0,-154.98,-8.1,-0.6,83.9,25.02,25.25,2
18719,1996,2,15,1996-02-15,0.0,-154.99,-9.1,-0.4,84.3,24.91,25.08,2
18720,1996,2,16,1996-02-16,0.0,-154.99,-8.6,-1.7,87.1,24.83,24.79,2
18721,1996,2,17,1996-02-17,0.0,-154.99,-6.6,0.0,91.4,24.79,24.78,2
18722,1996,2,18,1996-02-18,-0.01,-154.99,-6.5,0.6,91.0,24.91,24.9,2
18723,1996,2,19,1996-02-19,-0.01,-154.99,-6.3,-0.4,91.0,25.06,25.03,2
18724,1996,2,20,1996-02-20,0.0,-155.0,-6.2,1.0,91.4,25.22,25.26,2
18725,1996,2,21,1996-02-21,0.0,-155.0,-6.5,0.6,91.4,25.3,25.4,2
18726,1996,2,22,1996-02-22,-0.01,-155.0,-7.7,0.6,87.9,25.14,25.32,2
18727,1996,2,23,1996-02-23,-0.01,-155.0,-5.1,1.0,87.5,25.02,25.43,2
18728,1996,2,24,1996-02-24,-0.01,-154.99,-4.3,-0.6,87.5,25.18,25.62,2
18729,1996,2,25,1996-02-25,-0.01,-154.99,-5.8,0.3,88.2,25.3,25.57,2
18730,1996,2,26,1996-02-26,-0.01,-154.99,-6.5,-0.4,89.0,25.34,25.49,2
18731,1996,2,27,1996-02-27,0.0,-154.98,-5.9,0.5,90.6,25.38,25.53,2
18732,1996,2,28,1996-02-28,0.0,-154.98,-5.5,-0.4,89.8,25.45,25.63,2
18733,1996,2,29,1996-02-29,0.0,-154.98,-6.4,-0.2,88.2,25.41,25.53,2
18734,1996,3,1,1996-03-01,0.0,-154.98,-6.6,0.0,89.8,25.45,25.49,2
18735,1996,3,2,1996-03-02,-0.01,-154.98,-7.9,-1.0,87.9,25.53,25.4,2
18736,1996,3,3,1996-03-03,0.0,-154.98,-8.1,0.3,87.1,25.38,25.33,2
18737,1996,3,4,1996-03-04,0.0,-154.98,-7.4,0.1,85.9,25.3,25.3,2
18738,1996,3,5,1996-03-05,0.0,-154.98,-6.2,-2.7,87.1,25.3,25.27,2
18739,1996,3,6,1996-03-06,0.0,-154.98,-6.8,-2.8,87.1,25.41,25.21,2
18740,1996,3,7,1996-03-07,-0.01,-154.98,-6.5,-1.9,87.5,25.14,25.13,2
18741,1996,3,8,1996-03-08,0.0,-154.98,-5.9,0.5,88.2,25.18,25.24,2
18742,1996,3,9,1996-03-09,0.0,-154.98,-7.1,-0.7,89.0,25.3,25.26,2
18743,1996,3,10,1996-03-10,0.0,-154.98,-7.9,-0.6,89.4,25.34,25.21,2
18744,1996,3,11,1996-03-11,0.0,-154.98,-6.4,0.2,91.0,25.26,25.21,2
18745,1996,3,12,1996-03-12,0.0,-154.98,-5.4,0.0,91.8,25.3,25.38,2
18746,1996,3,13,1996-03-13,0.0,-154.98,-5.5,-0.6,90.6,25.38,25.52,2
18747,1996,3,14,1996-03-14,0.0,-154.98,-5.3,-0.4,89.0,25.34,25.55,2
18748,1996,3,15,1996-03-15,0.0,-154.98,-5.6,-1.0,88.2,25.49,25.64,2
18749,1996,3,16,1996-03-16,0.0,-154.98,-5.7,-0.8,89.8,25.61,25.69,2
18750,1996,3,17,1996-03-17,-0.01,-154.99,-6.4,-1.7,89.0,25.77,25.68,2
18751,1996,3,18,1996-03-18,0.0,-154.98,-6.3,-0.4,89.4,25.77,25.73,2
18752,1996,3,19,1996-03-19,0.0,-154.98,-6.1,-0.9,87.1,25.73,25.74,2
18753,1996,3,20,1996-03-20,0.0,-154.98,-6.0,-0.3,86.7,25.88,26.08,2
18754,1996,3,21,1996-03-21,0.0,-154.98,-5.4,-0.2,89.0,25.96,26.2,2
18755,1996,3,22,1996-03-22,0.0,-154.98,-6.2,0.2,88.2,26.0,26.2,2
18756,1996,3,23,1996-03-23,0.0,-154.98,-3.6,-1.5,90.6,26.04,26.22,2
18757,1996,3,24,1996-03-24,0.0,-154.99,-2.8,-1.7,91.4,25.14,26.47,2
18758,1996,3,25,1996-03-25,-0.01,-154.98,-4.3,-2.2,86.3,26.31,26.62,2
18759,1996,3,26,1996-03-26,0.0,-154.98,-6.0,-1.1,88.2,26.28,26.47,2
18760,1996,3,27,1996-03-27,0.0,-154.98,-6.6,-1.4,86.3,26.12,26.19,2
18761,1996,3,28,1996-03-28,0.0,-154.98,-5.9,-0.5,87.1,26.0,26.09,2
18762,1996,3,29,1996-03-29,0.0,-154.98,-4.9,-2.3,86.7,26.0,26.11,2
18763,1996,3,30,1996-03-30,0.0,-154.98,-4.8,1.4,89.8,26.04,26.19,2
18764,1996,3,31,1996-03-31,0.0,-154.98,-5.1,1.9,87.9,26.2,26.34,2
18765,1996,4,1,1996-04-01,0.0,-154.98,-6.8,-0.2,83.9,26.2,26.35,2
18766,1996,4,2,1996-04-02,0.0,-154.98,-6.3,-0.6,84.3,26.04,26.2,2
18767,1996,4,3,1996-04-03,0.0,-154.98,-6.2,-0.1,86.3,26.0,26.16,2
18768,1996,4,4,1996-04-04,-0.01,-154.98,-4.7,-0.9,86.7,25.96,26.19,2
18769,1996,4,5,1996-04-05,0.0,-154.98,-4.4,-1.2,87.1,26.0,26.21,2
18770,1996,4,6,1996-04-06,0.0,-154.98,-3.1,-0.6,88.6,26.04,26.35,2
18771,1996,4,7,1996-04-07,-0.01,-154.98,-1.9,-0.6,89.4,25.96,26.44,2
18772,1996,4,8,1996-04-08,0.0,-154.98,-2.8,0.4,84.7,26.24,26.73,2
18773,1996,4,9,1996-04-09,0.0,-154.98,-1.8,-1.9,87.1,26.16,27.03,2
18774,1996,4,10,1996-04-10,0.0,-154.98,-5.7,0.5,88.2,26.47,26.92,2
18775,1996,4,11,1996-04-11,0.0,-154.98,-4.8,-1.3,87.5,26.55,26.73,2
18776,1996,4,12,1996-04-12,0.0,-154.98,-5.1,-0.4,87.5,26.59,26.76,2
18777,1996,4,13,1996-04-13,-0.01,-154.98,-3.8,0.2,91.0,25.77,26.79,2
18778,1996,4,14,1996-04-14,0.0,-154.97,-5.6,0.3,87.5,25.85,26.67,2
18779,1996,4,15,1996-04-15,0.0,-154.98,-3.9,-0.4,88.2,26.71,27.04,2
18780,1996,4,16,1996-04-16,0.0,-154.98,-3.9,-3.5,88.2,26.63,26.89,2
18781,1996,4,17,1996-04-17,0.0,-154.98,-4.3,-2.2,87.5,26.67,26.96,2
18782,1996,4,18,1996-04-18,-0.01,-154.97,-6.0,1.2,87.5,26.63,27.01,2
18783,1996,4,19,1996-04-19,0.0,-154.98,-5.3,0.4,88.2,26.82,27.07,2
18784,1996,4,20,1996-04-20,0.0,-154.98,-3.8,-3.0,87.5,26.82,27.21,2
18785,1996,4,21,1996-04-21,-0.01,-154.98,-3.5,-2.2,86.3,26.63,27.14,2
18786,1996,4,22,1996-04-22,0.0,-154.98,-3.0,1.3,87.9,26.2,27.21,2
18787,1996,4,23,1996-04-23,0.0,-154.98,-4.5,-2.0,87.1,26.86,27.16,2
18788,1996,4,24,1996-04-24,0.0,-154.98,-5.8,-3.8,84.3,26.94,27.26,2
18789,1996,4,25,1996-04-25,0.0,-154.98,-5.4,-1.4,85.1,26.78,27.27,2
18790,1996,4,26,1996-04-26,0.0,-154.98,-4.7,3.0,85.5,27.1,27.39,2
18791,1996,4,27,1996-04-27,0.0,-154.98,-4.2,0.0,85.9,26.94,27.42,2
18792,1996,4,28,1996-04-28,0.0,-154.98,-5.4,-2.9,87.5,26.59,27.31,2
18793,1996,4,29,1996-04-29,0.0,-154.98,-4.3,-2.2,87.9,26.86,27.17,2
18794,1996,4,30,1996-04-30,0.0,-154.98,-4.9,-0.5,88.2,26.75,27.37,2
18795,1996,5,1,1996-05-01,0.0,-154.98,-6.4,0.0,83.5,26.94,27.31,2
18796,1996,5,2,1996-05-02,0.0,-154.98,-6.3,-0.6,83.5,26.78,26.97,2
18797,1996,5,3,1996-05-03,0.0,-154.98,-4.8,1.0,90.2,26.51,27.09,2
18798,1996,5,4,1996-05-04,0.0,-154.99,-5.4,-1.2,85.9,26.86,27.11,2
18799,1996,5,5,1996-05-05,0.0,-154.98,-5.6,-1.2,83.1,26.71,27.11,2
18800,1996,5,6,1996-05-06,0.0,-154.98,-7.1,-0.9,81.5,26.75,27.02,2
18801,1996,5,7,1996-05-07,0.0,-154.98,-6.8,-2.8,85.1,26.82,26.93,2
18802,1996,5,8,1996-05-08,-0.02,-154.98,-7.7,-2.1,83.9,26.82,26.9,2
18803,1996,5,9,1996-05-09,0.0,-154.98,-5.2,-1.0,85.5,26.63,26.9,2
18804,1996,5,10,1996-05-10,0.0,-154.98,-4.4,-1.4,87.9,26.35,26.94,2
18805,1996,5,11,1996-05-11,-0.02,-154.98,-4.7,-1.8,84.3,26.47,26.94,2
18806,1996,5,12,1996-05-12,0.0,-154.98,-4.5,-0.6,85.1,26.51,26.96,2
18807,1996,5,13,1996-05-13,0.0,-154.98,-5.0,-0.2,83.5,26.55,27.0,2
18808,1996,5,14,1996-05-14,0.0,-154.98,-5.1,0.8,83.5,26.59,26.94,2
18809,1996,5,15,1996-05-15,0.0,-154.98,-3.2,0.3,87.1,26.55,27.09,2
18810,1996,5,16,1996-05-16,0.0,-154.98,-2.8,-1.7,85.1,26.71,27.36,2
18811,1996,5,17,1996-05-17,0.0,-154.97,-4.7,-0.7,83.9,26.75,27.38,2
18812,1996,5,18,1996-05-18,0.0,-154.98,-6.3,-0.6,81.9,26.82,27.29,2
18813,1996,5,19,1996-05-19,0.0,-154.98,-5.4,0.0,82.3,26.86,27.23,2
18814,1996,5,20,1996-05-20,0.0,-154.98,-4.8,1.0,84.3,26.9,27.36,2
18815,1996,5,21,1996-05-21,-0.01,-154.98,-3.1,-2.3,83.5,26.78,27.52,2
18816,1996,5,22,1996-05-22,0.0,-154.97,-4.3,-0.8,81.9,26.82,27.56,2
18817,1996,5,23,1996-05-23,0.0,-154.98,-5.2,1.2,81.1,26.98,27.56,2
18818,1996,5,24,1996-05-24,0.0,-154.98,-5.4,0.2,81.5,26.94,27.38,2
18819,1996,5,25,1996-05-25,0.0,-154.98,-3.6,-2.6,82.7,26.71,27.34,2
18820,1996,5,26,1996-05-26,0.0,-154.98,-4.9,0.6,80.8,26.82,27.28,2
18821,1996,5,27,1996-05-27,0.0,-154.98,-4.1,-0.4,81.9,26.82,27.1,2
18822,1996,5,28,1996-05-28,0.0,-154.98,-5.3,-1.9,81.5,26.75,27.12,2
18823,1996,5,29,1996-05-29,-0.01,-154.98,-4.2,-1.0,78.8,26.51,27.17,2
18824,1996,5,30,1996-05-30,0.0,-154.98,-5.3,0.6,80.4,26.82,27.25,2
18825,1996,5,31,1996-05-31,-0.01,-154.97,-5.5,0.7,81.9,26.86,27.17,2
18826,1996,6,1,1996-06-01,0.0,-154.98,-5.7,-0.6,82.3,26.71,27.13,2
18827,1996,6,2,1996-06-02,0.0,-154.97,-5.1,-2.3,79.6,26.78,27.0,2
18828,1996,6,3,1996-06-03,0.0,-154.98,-5.3,-2.1,79.2,26.78,26.89,2
18829,1996,6,4,1996-06-04,0.0,-154.97,-4.9,0.4,80.8,26.55,26.89,2
18830,1996,6,5,1996-06-05,0.0,-154.98,-4.4,1.5,81.5,26.67,26.94,2
18831,1996,6,6,1996-06-06,-0.01,-154.98,-4.9,0.8,83.9,26.82,27.0,2
18832,1996,6,7,1996-06-07,0.0,-154.98,-5.5,-0.4,85.1,26.78,27.04,2
18833,1996,6,8,1996-06-08,0.0,-154.98,-5.3,3.3,83.9,27.1,27.09,2
18834,1996,6,9,1996-06-09,0.0,-154.98,-5.7,0.9,83.5,27.06,27.17,2
18835,1996,6,10,1996-06-10,0.0,-154.98,-7.5,-0.7,80.0,27.06,27.18,2
18836,1996,6,11,1996-06-11,0.0,-154.98,-7.6,-1.1,83.5,27.14,27.17,2
18837,1996,6,12,1996-06-12,0.0,-154.98,-7.4,0.1,85.1,27.1,27.15,2
18838,1996,6,13,1996-06-13,0.0,-154.98,-7.4,-1.3,80.0,27.02,27.07,2
18839,1996,6,14,1996-06-14,0.0,-154.98,,,,27.06,26.94,2
18840,1996,6,15,1996-06-15,0.0,-154.98,-7.7,0.4,86.7,26.9,26.91,2
18841,1996,6,16,1996-06-16,0.0,-154.98,-6.3,2.9,86.3,27.1,27.03,2
18842,1996,6,17,1996-06-17,0.0,-154.98,-6.0,3.6,84.3,27.18,27.18,2
18843,1996,6,18,1996-06-18,0.0,-154.98,-6.1,-1.9,83.1,26.94,27.23,2
18844,1996,6,19,1996-06-19,0.0,-154.98,-6.5,-2.1,85.1,26.75,27.23,2
18845,1996,6,20,1996-06-20,0.0,-154.98,-6.6,-1.2,86.3,26.67,27.15,2
18846,1996,6,21,1996-06-21,0.0,-154.98,-5.6,0.3,86.3,26.9,27.1,2
18847,1996,6,22,1996-06-22,-0.01,-154.98,-5.9,0.5,90.2,26.59,27.11,2
18848,1996,6,23,1996-06-23,-0.01,-154.98,-6.2,-0.1,90.2,26.0,26.97,2
18849,1996,6,24,1996-06-24,0.0,-154.98,-4.4,0.3,86.7,26.47,26.86,2
18850,1996,6,25,1996-06-25,0.0,-154.98,-4.7,2.2,87.9,26.71,26.95,2
18851,1996,6,26,1996-06-26,0.0,-154.99,-3.8,0.0,88.6,26.63,27.02,2
18852,1996,6,27,1996-06-27,0.0,-154.98,-1.0,0.2,86.3,26.31,27.05,2
18853,1996,6,28,1996-06-28,0.0,-154.98,0.2,2.4,85.9,26.51,27.22,2
18854,1996,6,29,1996-06-29,0.0,-154.98,-1.5,0.9,86.3,26.0,27.31,2
18855,1996,6,30,1996-06-30,0.0,-154.98,-1.6,0.2,81.9,26.43,27.31,2
18856,1996,7,1,1996-07-01,-0.01,-154.98,-4.0,1.5,82.7,26.98,27.53,2
18857,1996,7,2,1996-07-02,-0.01,-154.98,-5.1,2.0,82.3,27.02,27.46,2
18858,1996,7,3,1996-07-03,0.0,-154.98,-4.4,2.6,81.5,26.82,27.43,2
18859,1996,7,4,1996-07-04,0.0,-154.98,-4.7,1.8,82.7,27.02,27.52,2
18860,1996,7,5,1996-07-05,0.0,-154.98,-6.4,0.2,81.5,26.86,27.46,2
