obs,year,month,day,date,latitude,longitude,zon.winds,mer.winds,humidity,air temp.,s.s.temp.,buoy_label
129409,1993,2,14,1993-02-14,-5.0,-154.95,-2.9,-1.7,75.4,27.39,28.1,11
129410,1993,2,15,1993-02-15,-5.01,-154.95,-3.1,-1.9,75.4,27.51,28.19,11
129411,1993,2,16,1993-02-16,-5.01,-154.96,-3.7,-6.1,80.5,27.24,28.33,11
129412,1993,2,17,1993-02-17,-5.01,-154.96,-3.5,-4.5,76.2,27.71,28.37,11
129413,1993,2,18,1993-02-18,-5.01,-154.95,-3.7,-2.8,75.8,27.63,28.49,11
129414,1993,2,19,1993-02-19,-5.01,-154.95,-2.9,-3.4,75.4,27.59,28.48,11
129415,1993,2,20,1993-02-20,-5.01,-154.95,-3.4,-2.3,75.4,27.59,28.6,11
129416,1993,2,21,1993-02-21,-5.01,-154.95,-1.9,-5.4,76.2,27.63,28.59,11
129417,1993,2,22,1993-02-22,-5.02,-154.96,-2.8,-4.2,75.4,27.59,28.53,11
129418,1993,2,23,1993-02-23,-5.01,-154.96,-4.8,-3.8,78.5,27.86,28.48,11
129419,1993,2,24,1993-02-24,-5.02,-154.96,-5.6,-5.1,78.9,28.06,28.37,11
129420,1993,2,25,1993-02-25,-5.02,-154.95,-5.0,-2.4,80.1,27.9,28.03,11
129421,1993,2,26,1993-02-26,-5.01,-154.95,-4.3,-1.9,80.1,27.78,28.08,11
129422,1993,2,27,1993-02-27,-5.02,-154.95,-1.9,-5.4,80.9,28.14,28.32,11
129423,1993,2,28,1993-02-28,-5.02,-154.95,-3.2,-4.6,80.1,27.82,28.06,11
129424,1993,3,1,1993-03-01,-5.01,-154.95,-5.0,-2.2,80.1,27.94,28.15,11
129425,1993,3,2,1993-03-02,-5.01,-154.95,-5.7,0.3,79.3,28.22,28.19,11
129426,1993,3,3,1993-03-03,-5.01,-154.94,-2.2,-0.8,83.6,26.92,28.32,11
129427,1993,3,4,1993-03-04,-5.01,-154.95,-0.9,-4.3,85.5,27.16,28.34,11
129428,1993,3,5,1993-03-05,-5.01,-154.95,-2.0,-5.0,77.3,27.67,28.38,11
129429,1993,3,6,1993-03-06,-5.01,-154.95,-5.6,-3.3,73.8,28.1,28.51,11
129430,1993,3,7,1993-03-07,-5.01,-154.95,-6.3,-1.5,77.3,28.26,28.54,11
129431,1993,3,8,1993-03-08,-5.0,-154.96,-5.2,-3.6,79.3,28.37,28.61,11
129432,1993,3,9,1993-03-09,-5.02,-154.96,-6.1,-4.4,77.3,28.26,28.51,11
129433,1993,3,10,1993-03-10,-5.02,-154.96,-6.3,-3.2,77.0,28.33,28.39,11
129434,1993,3,11,1993-03-11,-5.01,-154.95,-4.1,-1.5,82.4,28.26,28.51,11
129435,1993,3,12,1993-03-12,-5.01,-154.95,-4.0,-1.1,80.9,28.22,28.75,11
129436,1993,3,13,1993-03-13,-5.01,-154.96,-3.0,-2.8,82.8,27.75,28.82,11
129437,1993,3,14,1993-03-14,-5.02,-154.95,-2.5,-3.5,78.1,27.71,28.68,11
129438,1993,3,15,1993-03-15,-5.01,-154.96,-2.1,-2.1,77.7,27.98,28.9,11
129439,1993,3,16,1993-03-16,-5.01,-154.95,-4.2,-2.5,80.1,28.22,28.88,11
129440,1993,3,17,1993-03-17,-5.01,-154.95,-4.8,-2.6,80.9,28.45,28.87,11
129441,1993,3,18,1993-03-18,-5.01,-154.95,-3.0,-2.5,81.6,28.29,28.99,11
129442,1993,3,19,1993-03-19,-5.02,-154.95,-2.4,-1.0,80.1,27.86,28.96,11
129443,1993,3,20,1993-03-20,-5.02,-154.95,-3.1,-0.2,80.9,28.29,28.85,11
129444,1993,3,21,1993-03-21,-5.01,-154.95,-3.0,-0.9,80.9,28.45,28.91,11
129445,1993,3,22,1993-03-22,-5.02,-154.96,-1.6,-1.2,80.1,28.33,29.14,11
129446,1993,3,23,1993-03-23,-5.01,-154.95,-0.4,-0.8,84.0,27.16,29.13,11
129447,1993,3,24,1993-03-24,-5.02,-154.95,1.9,-1.0,84.0,27.2,29.16,11
129448,1993,3,25,1993-03-25,-5.01,-154.95,-0.5,-1.4,84.4,26.77,28.82,11
129449,1993,3,26,1993-03-26,-5.01,-154.95,-3.5,-2.0,77.0,28.14,29.13,11
129450,1993,3,27,1993-03-27,-5.01,-154.97,-5.2,-2.3,79.7,28.26,28.93,11
129451,1993,3,28,1993-03-28,-5.01,-154.95,-6.1,-1.5,80.9,28.41,28.68,11
129452,1993,3,29,1993-03-29,-5.02,-154.96,-6.1,-1.5,82.0,28.26,28.62,11
129453,1993,3,30,1993-03-30,-5.02,-154.95,-5.0,-2.2,81.3,28.37,28.57,11
129454,1993,3,31,1993-03-31,-4.99,-154.95,-3.0,-2.1,80.9,27.82,28.65,11
129455,1993,4,1,1993-04-01,-5.01,-154.95,-1.6,-1.4,78.1,28.22,28.92,11
129456,1993,4,2,1993-04-02,-5.01,-154.96,-2.3,0.1,77.7,28.29,28.99,11
129457,1993,4,3,1993-04-03,-5.01,-154.96,-3.7,0.2,81.3,28.37,29.06,11
129458,1993,4,4,1993-04-04,-5.01,-154.95,-0.1,-3.3,80.1,28.14,29.35,11
129459,1993,4,5,1993-04-05,-5.01,-154.95,0.6,-4.2,80.9,28.02,29.05,11
129460,1993,4,6,1993-04-06,-5.01,-154.95,-2.4,-1.0,77.7,28.53,29.11,11
129461,1993,4,7,1993-04-07,-5.01,-154.95,-3.8,2.7,79.7,28.76,29.24,11
129462,1993,4,8,1993-04-08,-5.0,-154.96,-4.4,0.5,81.6,28.61,29.27,11
129463,1993,4,9,1993-04-09,-5.01,-154.96,-2.2,-2.5,78.5,28.69,29.36,11
129464,1993,4,10,1993-04-10,-5.01,-154.95,-0.4,-0.6,79.7,28.57,29.67,11
129465,1993,4,11,1993-04-11,-5.01,-154.95,1.5,0.5,82.4,28.26,29.82,11
129466,1993,4,12,1993-04-12,-5.01,-154.95,1.5,0.0,80.1,28.37,29.91,11
129467,1993,4,13,1993-04-13,-5.01,-154.95,2.5,-1.1,81.6,28.69,29.91,11
129468,1993,4,14,1993-04-14,-5.01,-154.95,1.4,-1.6,84.0,28.22,29.66,11
129469,1993,4,15,1993-04-15,-5.02,-154.95,-0.6,2.0,80.1,28.76,29.8,11
129470,1993,4,16,1993-04-16,-5.01,-154.95,-3.1,-1.5,79.3,29.0,30.01,11
129471,1993,4,17,1993-04-17,-5.01,-154.95,-5.2,-2.5,87.5,27.63,29.78,11
129472,1993,4,18,1993-04-18,-5.01,-154.96,-5.3,-3.3,81.6,28.8,29.58,11
129473,1993,4,19,1993-04-19,-5.01,-154.96,-3.1,-0.2,80.1,28.96,29.73,11
129474,1993,4,20,1993-04-20,-5.01,-154.95,-3.1,-1.3,80.5,28.57,29.78,11
129475,1993,4,21,1993-04-21,-5.01,-154.96,-3.0,-2.1,79.7,29.08,29.84,11
129476,1993,4,22,1993-04-22,-5.01,-154.95,-3.6,-0.5,82.0,28.41,29.81,11
129477,1993,4,23,1993-04-23,-5.01,-154.95,-2.1,-2.1,78.5,29.2,29.91,11
129478,1993,4,24,1993-04-24,-5.01,-154.96,-1.1,-0.4,80.5,28.53,30.18,11
129479,1993,4,25,1993-04-25,-5.02,-154.95,-2.2,-1.0,78.1,28.88,30.17,11
129480,1993,4,26,1993-04-26,-5.01,-154.95,-3.5,-2.9,81.6,28.69,30.02,11
129481,1993,4,27,1993-04-27,-5.02,-154.96,-4.3,-2.9,80.5,29.27,30.04,11
129482,1993,4,28,1993-04-28,-5.02,-154.93,-4.6,-2.4,78.5,29.27,29.9,11
129483,1993,4,29,1993-04-29,-5.02,-154.94,-4.3,0.0,76.6,29.43,29.87,11
129484,1993,4,30,1993-04-30,-5.02,-154.95,-3.3,-1.9,78.9,29.04,29.82,11
129485,1993,5,1,1993-05-01,-5.02,-154.95,-3.8,-0.5,82.8,28.57,29.63,11
129486,1993,5,2,1993-05-02,-5.02,-154.95,-5.8,-0.6,79.3,29.31,29.61,11
129487,1993,5,3,1993-05-03,-5.02,-154.95,-7.0,-1.0,75.4,29.51,29.58,11
129488,1993,5,4,1993-05-04,-5.02,-154.96,-3.2,1.6,77.0,29.24,29.6,11
129489,1993,5,5,1993-05-05,-5.02,-154.95,-0.9,-0.4,77.7,28.65,29.59,11
129490,1993,5,6,1993-05-06,-5.02,-154.95,-0.2,-1.3,77.0,28.84,29.83,11
129491,1993,5,7,1993-05-07,-5.01,-154.95,-0.2,1.5,80.9,28.45,29.89,11
129492,1993,5,8,1993-05-08,-5.01,-154.96,-3.2,-0.4,80.1,28.92,29.98,11
129493,1993,5,9,1993-05-09,-5.01,-154.95,-4.4,-0.6,80.1,29.0,29.82,11
129494,1993,5,10,1993-05-10,-5.01,-154.95,-1.9,-2.4,80.1,28.57,29.88,11
129495,1993,5,11,1993-05-11,-5.01,-154.95,-5.4,-1.0,77.3,29.51,29.84,11
129496,1993,5,12,1993-05-12,-5.0,-154.96,-5.3,0.0,79.7,29.04,29.77,11
129497,1993,5,13,1993-05-13,-5.02,-154.96,-2.3,-1.4,77.7,28.88,29.85,11
129498,1993,5,14,1993-05-14,-5.01,-154.95,-3.5,-2.0,75.0,29.31,30.02,11
129499,1993,5,15,1993-05-15,-5.01,-154.95,-2.9,-3.2,80.5,28.73,29.87,11
129500,1993,5,16,1993-05-16,-5.01,-154.95,-6.1,-0.1,77.0,29.31,29.87,11
129501,1993,5,17,1993-05-17,-5.01,-154.95,-6.1,-1.1,78.9,29.2,29.78,11
129502,1993,5,18,1993-05-18,-5.01,-154.95,-6.7,-0.2,82.0,28.84,29.83,11
129503,1993,5,19,1993-05-19,-5.01,-154.96,-5.8,-0.6,82.8,28.92,29.79,11
129504,1993,5,20,1993-05-20,-5.01,-154.95,-6.5,-1.5,78.5,29.35,29.72,11
129505,1993,5,21,1993-05-21,-5.01,-154.96,-5.3,0.0,77.7,29.31,29.69,11
129506,1993,5,22,1993-05-22,-5.01,-154.96,-3.7,-1.6,78.5,28.65,29.65,11
129507,1993,5,23,1993-05-23,-5.01,-154.96,-3.7,-0.3,77.0,29.0,29.77,11
129508,1993,5,24,1993-05-24,-5.01,-154.95,-5.6,0.9,79.7,29.08,29.66,11
129509,1993,5,25,1993-05-25,-5.01,-154.96,-5.7,-0.2,80.5,28.73,29.65,11
129510,1993,5,26,1993-05-26,-5.01,-154.95,-6.1,-1.8,78.5,29.0,29.52,11
129511,1993,5,27,1993-05-27,-5.01,-154.95,-6.4,0.4,78.1,29.2,29.5,11
129512,1993,5,28,1993-05-28,-5.01,-154.96,-7.2,-0.9,79.3,28.96,29.47,11
129513,1993,5,29,1993-05-29,-5.01,-154.96,-6.4,-2.1,83.6,28.45,29.45,11
129514,1993,5,30,1993-05-30,-5.01,-154.96,-8.9,-0.2,80.5,29.24,29.47,11
129515,1993,5,31,1993-05-31,-5.01,-154.95,-6.8,0.7,78.9,29.31,29.46,11
129516,1993,6,1,1993-06-01,-5.01,-154.96,-6.4,0.4,80.9,28.92,29.41,11
129517,1993,6,2,1993-06-02,-5.01,-154.96,-6.4,-0.5,80.9,29.0,29.44,11
129518,1993,6,3,1993-06-03,-5.01,-154.96,-2.2,-2.9,80.5,28.53,29.39,11
129519,1993,6,4,1993-06-04,-5.02,-154.95,-4.7,-0.3,80.9,28.88,29.5,11
129520,1993,6,5,1993-06-05,-5.01,-154.96,-5.9,0.1,80.9,28.92,29.51,11
129521,1993,6,6,1993-06-06,-5.01,-154.96,-7.4,0.3,79.7,29.39,29.47,11
129522,1993,6,7,1993-06-07,-5.02,-154.95,-8.0,-2.2,79.3,29.51,29.44,11
129523,1993,6,8,1993-06-08,-5.02,-154.95,-6.4,-0.7,77.0,29.35,29.44,11
129524,1993,6,9,1993-06-09,-5.01,-154.96,-4.2,-0.8,77.3,29.04,29.52,11
129525,1993,6,10,1993-06-10,-5.0,-154.96,-5.2,-0.9,78.1,29.16,29.59,11
129526,1993,6,11,1993-06-11,-5.01,-154.96,-6.3,-1.3,78.1,29.24,29.48,11
129527,1993,6,12,1993-06-12,-5.01,-154.97,-6.6,-2.1,77.7,29.24,29.47,11
129528,1993,6,13,1993-06-13,-5.01,-154.95,-2.9,-0.2,77.7,29.0,29.5,11
129529,1993,6,14,1993-06-14,-5.03,-154.95,-3.4,-0.6,81.6,28.14,29.52,11
129530,1993,6,15,1993-06-15,-5.01,-154.95,-4.9,2.3,78.5,28.57,29.51,11
129531,1993,6,16,1993-06-16,-5.01,-154.95,-5.2,0.4,77.7,29.04,29.5,11
129532,1993,6,17,1993-06-17,-5.02,-154.96,-2.7,-3.6,78.1,28.8,29.56,11
129533,1993,6,18,1993-06-18,-5.01,-154.96,-5.3,-1.5,82.0,28.1,29.47,11
129534,1993,6,19,1993-06-19,-5.02,-154.93,-6.4,-0.9,75.8,29.12,29.44,11
129535,1993,6,20,1993-06-20,-5.01,-154.95,-6.0,-0.5,75.8,29.04,29.4,11
129536,1993,6,21,1993-06-21,-5.01,-154.96,-4.2,-0.8,78.5,28.8,29.45,11
129537,1993,6,22,1993-06-22,-5.03,-154.96,-5.0,-0.7,80.9,28.41,29.5,11
129538,1993,6,23,1993-06-23,-5.01,-154.96,-4.3,-1.9,75.8,28.76,29.43,11
129539,1993,6,24,1993-06-24,-5.01,-154.96,-3.8,-0.9,76.6,28.8,29.5,11
129540,1993,6,25,1993-06-25,-5.01,-154.95,-4.6,3.2,77.3,28.88,29.5,11
129541,1993,6,26,1993-06-26,-5.01,-154.96,-6.6,2.9,81.3,28.96,29.38,11
129542,1993,6,27,1993-06-27,-5.02,-154.96,-6.9,0.1,78.1,,,11
129543,1993,6,28,1993-06-28,-5.03,-154.96,-6.6,-0.8,81.3,28.69,29.36,11
129544,1993,6,29,1993-06-29,-5.02,-154.96,-6.3,-3.0,81.3,28.49,29.29,11
129545,1993,6,30,1993-06-30,-5.01,-154.96,-5.8,-2.0,75.4,28.96,29.29,11
129546,1993,7,1,1993-07-01,-5.01,-154.95,-4.6,-1.0,73.4,28.76,29.32,11
129547,1993,7,2,1993-07-02,-5.01,-154.95,-5.2,0.4,76.6,28.73,29.32,11
129548,1993,7,3,1993-07-03,-5.01,-154.96,-2.6,-3.0,75.4,28.61,29.24,11
129549,1993,7,4,1993-07-04,-5.01,-154.96,-4.0,0.8,76.2,27.9,29.19,11
129550,1993,7,5,1993-07-05,-5.01,-154.96,-6.1,-0.3,80.5,28.33,29.17,11
129551,1993,7,6,1993-07-06,-5.01,-154.96,-5.6,-2.5,79.3,28.18,29.11,11
129552,1993,7,7,1993-07-07,-5.01,-154.95,-4.9,-2.8,77.0,29.0,29.11,11
129553,1993,7,8,1993-07-08,-5.01,-154.95,-6.7,-4.1,79.7,28.73,29.13,11
129554,1993,7,9,1993-07-09,-5.03,-154.94,-3.8,-5.3,78.5,29.04,29.12,11
129555,1993,7,10,1993-07-10,-5.01,-154.95,-3.8,-4.0,80.5,28.45,29.09,11
129556,1993,7,11,1993-07-11,-5.02,-154.96,-3.7,-3.4,81.3,28.1,29.1,11
129557,1993,7,12,1993-07-12,-5.01,-154.95,-5.7,-2.7,75.0,28.8,29.08,11
129558,1993,7,13,1993-07-13,-5.01,-154.96,-4.2,-3.8,71.9,28.57,29.02,11
129559,1993,7,14,1993-07-14,-5.01,-154.96,-4.5,1.1,75.4,28.65,29.12,11
129560,1993,7,15,1993-07-15,-5.01,-154.96,-7.2,0.3,75.8,28.53,29.03,11
129561,1993,7,16,1993-07-16,-5.01,-154.96,-7.2,-1.1,79.3,28.61,28.99,11
129562,1993,7,17,1993-07-17,-5.01,-154.96,-6.7,-4.5,75.0,28.8,29.0,11
129563,1993,7,18,1993-07-18,-5.03,-154.96,-6.9,-2.9,74.6,28.88,28.99,11
129564,1993,7,19,1993-07-19,-5.01,-154.95,-4.9,-1.4,80.5,28.14,28.99,11
129565,1993,7,20,1993-07-20,-5.01,-154.96,-5.2,-0.4,83.2,27.43,28.89,11
129566,1993,7,21,1993-07-21,-5.02,-154.96,-6.9,-2.9,74.6,28.61,28.85,11
129567,1993,7,22,1993-07-22,-5.01,-154.95,-5.1,-1.3,77.3,28.37,28.85,11
129568,1993,7,23,1993-07-23,-5.02,-154.95,-6.1,-2.6,83.6,28.18,28.77,11
129569,1993,7,24,1993-07-24,-5.01,-154.96,-7.4,-0.9,80.9,28.37,28.74,11
129570,1993,7,25,1993-07-25,-5.02,-154.96,-8.2,-1.0,79.7,28.53,28.75,11
129571,1993,7,26,1993-07-26,-5.01,-154.95,-7.7,-4.3,76.2,28.76,28.75,11
129572,1993,7,27,1993-07-27,-5.01,-154.96,-5.9,-4.7,75.4,28.41,28.77,11
129573,1993,7,28,1993-07-28,-5.01,-154.95,-6.6,-1.0,74.2,28.41,28.69,11
129574,1993,7,29,1993-07-29,-5.01,-154.95,-6.7,-1.6,75.0,28.45,28.67,11
129575,1993,7,30,1993-07-30,-5.02,-154.95,-6.0,-0.7,76.2,28.18,28.74,11
129576,1993,7,31,1993-07-31,-5.01,-154.96,-7.4,-3.8,80.1,28.26,28.67,11
129577,1993,8,1,1993-08-01,-5.01,-154.96,-7.0,-2.4,74.6,28.45,28.62,11
129578,1993,8,2,1993-08-02,-5.01,-154.96,-7.6,-1.9,73.8,28.26,28.57,11
129579,1993,8,3,1993-08-03,-5.01,-154.95,-6.5,0.2,75.8,28.33,28.55,11
129580,1993,8,4,1993-08-04,-5.03,-154.96,-5.3,-3.3,85.9,27.55,28.52,11
129581,1993,8,5,1993-08-05,-5.01,-154.96,-5.7,-1.6,82.0,28.26,28.48,11
129582,1993,8,6,1993-08-06,-5.01,-154.96,-6.1,-2.6,74.2,28.18,28.4,11
129583,1993,8,7,1993-08-07,-5.01,-154.97,-5.9,-1.6,78.5,28.18,28.4,11
129584,1993,8,8,1993-08-08,-4.99,-154.93,-7.7,0.2,77.3,28.29,28.39,11
129585,1993,8,9,1993-08-09,-5.02,-154.96,-6.9,-1.8,69.5,28.2,28.5,11
129586,1993,8,10,1993-08-10,-5.01,-154.96,-6.1,-1.5,68.0,28.0,28.43,11
129587,1993,8,11,1993-08-11,-5.0,-154.96,-4.3,-1.5,77.3,27.24,28.44,11
129588,1993,8,12,1993-08-12,-5.02,-154.95,-5.9,-1.2,75.4,27.71,28.45,11
129589,1993,8,13,1993-08-13,-5.02,-154.95,-4.7,-1.8,77.0,27.9,28.26,11
129590,1993,8,14,1993-08-14,-5.02,-154.97,-6.3,-1.7,79.3,27.98,28.3,11
129591,1993,8,15,1993-08-15,-5.01,-154.96,-6.7,-4.1,77.0,28.06,28.09,11
129592,1993,8,16,1993-08-16,-5.01,-154.96,-6.5,-4.6,78.5,28.14,28.07,11
129593,1993,8,17,1993-08-17,-5.01,-154.95,-5.3,-1.5,79.3,28.06,28.13,11
129594,1993,8,18,1993-08-18,-4.99,-154.98,-5.2,-1.1,81.6,27.71,28.13,11
129595,1993,8,19,1993-08-19,-5.01,-154.96,-4.5,-3.3,79.3,27.9,28.18,11
129596,1993,8,20,1993-08-20,-5.01,-154.96,-3.9,-1.8,78.9,27.9,28.32,11
129597,1993,8,21,1993-08-21,-5.01,-154.96,-4.3,-0.4,81.3,27.86,28.52,11
129598,1993,8,22,1993-08-22,-5.01,-154.95,-6.4,-1.1,80.1,28.18,28.42,11
129599,1993,8,23,1993-08-23,-5.01,-154.95,-3.9,-1.3,82.4,27.31,28.32,11
129600,1993,8,24,1993-08-24,-5.02,-154.96,-3.4,-5.1,84.8,27.08,28.24,11
129601,1993,8,25,1993-08-25,-5.02,-154.95,-7.2,-3.4,75.8,28.02,28.22,11
129602,1993,8,26,1993-08-26,-5.03,-154.95,-5.5,-3.1,75.0,27.75,28.23,11
129603,1993,8,27,1993-08-27,-5.02,-154.96,-3.0,-2.8,73.4,27.78,28.43,11
129604,1993,8,28,1993-08-28,-5.01,-154.97,-3.9,-4.6,76.6,27.94,28.39,11
129605,1993,8,29,1993-08-29,-5.01,-154.95,-2.8,-1.1,75.0,27.63,28.47,11
129606,1993,8,30,1993-08-30,-5.01,-154.97,-4.4,0.5,73.8,27.9,28.54,11
129607,1993,8,31,1993-08-31,-5.01,-154.96,-5.0,-0.9,80.5,27.55,28.53,11
129608,1993,9,1,1993-09-01,-5.01,-154.96,-4.6,-4.1,82.8,27.35,28.51,11
129609,1993,9,2,1993-09-02,-5.01,-154.96,-6.8,-2.2,74.2,28.02,28.42,11
129610,1993,9,3,1993-09-03,-5.01,-154.95,-7.0,-0.7,77.7,28.06,28.45,11
129611,1993,9,4,1993-09-04,-5.0,-154.95,-7.3,-0.1,73.4,28.22,28.43,11
129612,1993,9,5,1993-09-05,-5.0,-154.96,-5.4,-2.5,70.7,27.82,28.5,11
129613,1993,9,6,1993-09-06,-5.01,-154.95,-0.9,0.9,68.4,27.59,28.6,11
129614,1993,9,7,1993-09-07,-5.01,-154.96,-3.5,2.1,79.3,27.55,28.64,11
129615,1993,9,8,1993-09-08,-5.01,-154.95,-5.6,-3.7,86.3,26.84,28.62,11
129616,1993,9,9,1993-09-09,-5.02,-154.95,-4.2,-5.6,78.5,28.1,28.63,11
129617,1993,9,10,1993-09-10,-5.01,-154.95,-3.8,-2.4,76.6,27.94,28.61,11
129618,1993,9,11,1993-09-11,-5.01,-154.95,-5.0,-0.7,79.7,28.02,28.63,11
129619,1993,9,12,1993-09-12,-5.01,-154.95,-4.3,-5.0,80.1,28.26,28.64,11
129620,1993,9,13,1993-09-13,-5.01,-154.95,-5.9,-2.8,79.3,28.06,28.53,11
129621,1993,9,14,1993-09-14,-5.01,-154.96,-6.5,1.0,76.6,28.22,28.35,11
129622,1993,9,15,1993-09-15,-5.01,-154.96,-4.8,-2.6,77.7,28.14,28.38,11
129623,1993,9,16,1993-09-16,-5.01,-154.96,-3.9,-4.4,77.7,28.14,28.38,11
129624,1993,9,17,1993-09-17,-5.01,-154.96,-6.0,-3.6,76.6,28.1,28.43,11
129625,1993,9,18,1993-09-18,-5.01,-154.95,-6.9,-1.4,72.3,28.1,28.4,11
129626,1993,9,19,1993-09-19,-5.01,-154.95,-5.8,-1.6,77.0,28.18,28.47,11
129627,1993,9,20,1993-09-20,-5.0,-154.94,-4.2,-2.7,79.7,27.67,28.53,11
129628,1993,9,21,1993-09-21,-5.01,-154.94,-4.7,-1.8,74.6,28.14,28.63,11
129629,1993,9,22,1993-09-22,-5.01,-154.96,-6.6,1.7,76.6,28.22,28.65,11
129630,1993,9,23,1993-09-23,-5.0,-154.96,-8.1,-2.8,76.6,28.41,28.53,11
129631,1993,9,24,1993-09-24,-5.01,-154.96,-7.1,-1.2,75.8,28.26,28.53,11
129632,1993,9,25,1993-09-25,-5.02,-154.95,-5.6,-0.6,74.2,28.1,28.57,11
129633,1993,9,26,1993-09-26,-5.01,-154.96,-6.3,-1.3,76.6,28.18,28.61,11
129634,1993,9,27,1993-09-27,-5.02,-154.96,-6.9,-3.1,77.0,28.33,28.58,11
129635,1993,9,28,1993-09-28,-5.01,-154.96,-4.4,-2.7,77.7,27.9,28.53,11
129636,1993,9,29,1993-09-29,-5.02,-154.95,-4.2,-2.7,79.3,27.63,28.46,11
129637,1993,9,30,1993-09-30,-5.01,-154.96,-4.3,-0.2,72.3,27.86,28.62,11
129638,1993,10,1,1993-10-01,-5.02,-154.95,-6.0,0.7,73.4,28.14,28.64,11
129639,1993,10,2,1993-10-02,-5.03,-154.96,-6.0,-3.6,81.6,27.78,28.5,11
129640,1993,10,3,1993-10-03,-5.02,-154.95,-6.2,-5.2,73.4,27.75,28.28,11
129641,1993,10,4,1993-10-04,-5.02,-154.95,-6.7,-0.2,72.3,27.98,28.14,11
129642,1993,10,5,1993-10-05,-5.01,-154.96,-3.5,1.2,77.7,28.18,28.31,11
129643,1993,10,6,1993-10-06,-5.01,-154.96,-5.0,-0.7,78.1,28.26,28.4,11
129644,1993,10,7,1993-10-07,-5.01,-154.95,-4.1,-4.6,78.1,28.06,28.35,11
129645,1993,10,8,1993-10-08,-5.0,-154.96,-4.8,-2.4,75.4,27.86,28.31,11
129646,1993,10,9,1993-10-09,-5.0,-154.96,-6.5,1.2,76.2,28.14,28.36,11
129647,1993,10,10,1993-10-10,-5.01,-154.96,-4.0,-0.6,75.4,28.1,28.44,11
129648,1993,10,11,1993-10-11,-5.01,-154.96,-1.6,-3.0,76.2,27.98,28.62,11
129649,1993,10,12,1993-10-12,-5.01,-154.95,-2.4,-4.5,74.6,27.82,28.57,11
129650,1993,10,13,1993-10-13,-5.0,-154.95,-4.4,-2.5,70.7,27.75,28.56,11
129651,1993,10,14,1993-10-14,-5.01,-154.96,-6.2,-2.2,74.6,28.22,28.56,11
129652,1993,10,15,1993-10-15,-5.02,-154.98,-5.9,-2.6,71.5,28.22,28.52,11
129653,1993,10,16,1993-10-16,-5.0,-154.96,-6.4,-2.1,73.0,28.22,28.56,11
129654,1993,10,17,1993-10-17,-5.01,-154.95,-5.5,-1.2,75.8,27.9,28.62,11
129655,1993,10,18,1993-10-18,-5.01,-154.96,-6.2,-2.2,72.3,28.29,28.63,11
129656,1993,10,19,1993-10-19,-5.01,-154.96,-5.3,-2.9,75.0,28.33,28.69,11
129657,1993,10,20,1993-10-20,-5.01,-154.95,-3.6,-4.3,73.4,28.06,28.64,11
129658,1993,10,21,1993-10-21,-5.01,-154.95,-3.6,-4.3,75.0,28.14,28.67,11
129659,1993,10,22,1993-10-22,-5.01,-154.96,-4.5,-1.6,73.8,28.1,28.69,11
129660,1993,10,23,1993-10-23,-5.0,-154.94,-4.5,-1.2,70.3,28.06,28.71,11
129661,1993,10,24,1993-10-24,-5.01,-154.96,-2.1,-3.5,72.7,28.02,28.82,11
129662,1993,10,25,1993-10-25,-5.0,-154.96,-1.7,-5.6,76.2,27.98,28.71,11
129663,1993,10,26,1993-10-26,-5.01,-154.95,-1.4,-4.9,71.9,27.78,28.62,11
129664,1993,10,27,1993-10-27,-5.01,-154.96,-3.2,-4.2,69.5,,,11
129665,1993,10,28,1993-10-28,-5.01,-154.96,-4.9,-0.5,70.3,28.1,28.76,11
129666,1993,10,29,1993-10-29,-5.01,-154.96,-4.3,0.0,72.3,,,11
129667,1993,10,30,1993-10-30,-5.02,-154.96,-2.6,-2.4,73.0,27.98,28.84,11
129668,1993,10,31,1993-10-31,-5.01,-154.95,-2.4,-4.1,74.6,27.9,28.71,11
129669,1993,11,1,1993-11-01,-5.02,-154.95,-4.0,-5.4,75.8,27.94,28.55,11
129670,1993,11,2,1993-11-02,-5.02,-154.95,,,,,,11
129671,1993,11,3,1993-11-03,-5.0,-155.0,,,,,,11
129672,1993,11,4,1993-11-04,-4.99,-154.97,-5.4,-7.6,69.4,,,11
129673,1993,11,5,1993-11-05,-4.99,-154.97,0.2,-4.4,71.5,27.84,28.8,11
129674,1993,11,6,1993-11-06,-4.99,-154.97,-2.6,-5.4,75.3,27.76,28.63,11
129675,1993,11,7,1993-11-07,-4.99,-154.98,-7.5,-3.7,71.4,28.35,28.6,11
129676,1993,11,8,1993-11-08,-4.99,-154.98,-7.3,-3.7,69.7,28.27,28.53,11
129677,1993,11,9,1993-11-09,-4.97,-154.98,-4.9,-3.7,64.3,28.19,28.54,11
129678,1993,11,10,1993-11-10,-4.98,-154.98,-6.3,0.1,67.6,28.11,28.59,11
129679,1993,11,11,1993-11-11,-4.98,-154.98,-6.1,-1.0,71.1,28.31,28.58,11
129680,1993,11,12,1993-11-12,-4.99,-154.98,-4.3,-2.8,71.2,28.31,28.65,11
129681,1993,11,13,1993-11-13,-4.98,-154.98,-4.7,-3.3,71.9,28.15,28.65,11
129682,1993,11,14,1993-11-14,-4.99,-154.99,-4.6,-1.0,71.8,28.11,28.67,11
129683,1993,11,15,1993-11-15,-4.98,-155.0,-4.7,-2.9,75.5,28.15,28.71,11
